         4502012 function calls (4491405 primitive calls) in 32.785 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 core.py:5889(mvoid)
        1    0.000    0.000    0.000    0.000 gzip.py:194(_read_gzip_header)
        1    0.000    0.000    0.000    0.000 matfuncs.py:346(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 rosout.py:116(load_rosout_handlers)
        5    0.000    0.000    0.000    0.000 threading.py:238(_is_owned)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_indResult)
        1    0.000    0.000    0.000    0.000 <string>:1(BinnedStatisticddResult)
        1    0.000    0.000    0.000    0.000 quiver.py:867(Barbs)
        1    0.000    0.000    0.000    0.000 <string>:1(Std_dev)
        1    0.000    0.000    0.000    0.000 msproxy.py:83(__init__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4253(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 zipfile.py:501(ZipExtFile)
        1    0.000    0.000    0.000    0.000 cbook.py:977(Null)
        1    0.000    0.000    0.000    0.000 topics.py:264(_TopicImpl)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2850(Scale)
        1    0.000    0.000    0.000    0.000 names.py:260(resolve_name)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2041(Chebyshev)
        3    0.000    0.000    0.000    0.000 {cmp}
        1    0.000    0.000    0.000    0.000 plistlib.py:230(PlistWriter)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1583(__init__)
        2    0.000    0.000    0.000    0.000 expatbuilder.py:155(getParser)
        1    0.000    0.000    0.000    0.000 __init__.py:996(Environment)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:1076(ConfigureSubplotsTk)
        1    0.000    0.000    0.000    0.000 patches.py:763(RegularPolygon)
        1    0.000    0.000    0.000    0.000 image.py:557(AxesImage)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _multivariate.py:331(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:86(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:999(daemon)
        1    0.000    0.000    0.000    0.000 textpath.py:33(__init__)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:108(norm_gen)
        1    0.000    0.000    0.000    0.000 hermite.py:1815(Hermite)
        1    0.000    0.000    0.000    0.000 ticker.py:829(LogitFormatter)
        6    0.000    0.000    0.000    0.000 pyparsing.py:408(haskeys)
        8    0.000    0.000    0.000    0.000 mathtext.py:1734(__init__)
        1    0.000    0.000    0.000    0.000 lookup.py:250(RosdepLookup)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
       25    0.000    0.000    0.000    0.000 transformations.py:1531(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:3934(FancyArrowPatch)
        1    0.000    0.000    0.001    0.001 __init__.py:2193(EntryPoint)
        1    0.000    0.000    0.000    0.000 os_detect.py:560(OsDetect)
        1    0.000    0.000    0.000    0.000 minidom.py:48(toprettyxml)
       16    0.000    0.000    0.000    0.000 pyparsing.py:264(__getitem__)
        1    0.000    0.000    0.000    0.000 httplib.py:682(_safe_read)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2697(__init__)
        3    0.000    0.000    0.000    0.000 legend_handler.py:182(__init__)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:137(__init__)
        1    0.000    0.000    0.000    0.000 workspace.py:33(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:320(VersionConflict)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1162(TimerBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1839(Regex)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2095(__init__)
       18    0.000    0.000    0.000    0.000 ConfigParser.py:567(__init__)
        1    0.000    0.000    0.000    0.000 numeric.py:148(ones)
        1    0.000    0.000    0.000    0.000 constructor.py:467(Constructor)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:350(first_element_handler)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1198(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:860(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:666(_decode_filesystem_path)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 topics.py:890(_PublisherImpl)
        1    0.000    0.000    0.000    0.000 data.py:22(_data_matrix)
        5    0.000    0.000    0.000    0.000 {method 'close' of 'cStringIO.StringO' objects}
        1    0.000    0.000    0.000    0.000 backend_tools.py:33(ToolBase)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.000    0.000 units.py:75(ConversionInterface)
        6    0.000    0.000    0.000    0.000 pyparsing.py:365(__len__)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:588(ConfigParser)
        5    0.000    0.000    0.000    0.000 collections.py:81(__delitem__)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1420(wishart_gen)
        2    0.000    0.000    0.000    0.000 __init__.py:1139(setLevel)
        1    0.000    0.000    0.000    0.000 action_client.py:83(TerminalState)
        2    0.000    0.000    0.000    0.000 core.py:433(add_shutdown_hook)
        8    0.000    0.000    0.000    0.000 six.py:73(_add_doc)
        1    0.000    0.000    0.000    0.000 appdirs.py:352(AppDirs)
        1    0.000    0.000    0.000    0.000 Tkinter.py:3442(Spinbox)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:699(NavigationToolbar2TkAgg)
        1    0.000    0.000    0.000    0.000 tritools.py:13(TriAnalyzer)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2873(__str__)
        1    0.000    0.000    0.000    0.000 core.py:196(reload_library)
        1    0.000    0.000    0.000    0.000 StringIO.py:208(write)
        1    0.000    0.000    0.000    0.000 <string>:1(MannwhitneyuResult)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:377(DateTime)
       12    0.000    0.000    0.000    0.000 version.py:248(<genexpr>)
        1    0.000    0.000    0.000    0.000 Tkinter.py:3299(Image)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:857(cosine_gen)
        1    0.000    0.000    0.000    0.000 _structures.py:7(Infinity)
        1    0.000    0.000    0.000    0.000 representer.py:15(BaseRepresenter)
        1    0.000    0.000    0.000    0.000 _version.py:148(__gt__)
        3    0.000    0.000    0.000    0.000 cbook.py:1673(__init__)
       46    0.000    0.000    0.000    0.000 pyparsing.py:965(postParse)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        4    0.000    0.000    0.000    0.000 warnings.py:377(__exit__)
        1    0.000    0.000    0.000    0.000 textpath.py:25(TextToPath)
       10    0.000    0.000    0.000    0.000 pyparsing.py:1793(charsAsStr)
        1    0.000    0.000    0.000    0.000 message.py:269(Message)
        3    0.000    0.000    0.000    0.000 re.py:290(filter)
        1    0.000    0.000    0.000    0.000 service.py:66(__init__)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1699(QuadMesh)
        1    0.000    0.000    0.000    0.000 _AccelStamped.py:11(AccelStamped)
        1    0.000    0.000    0.000    0.000 sources_list.py:204(CachedDataSource)
        1    0.000    0.000    0.000    0.000 collections.py:407(Counter)
        1    0.000    0.000    0.000    0.000 laguerre.py:1765(Laguerre)
        1    0.000    0.000    0.000    0.000 patches.py:616(Rectangle)
       16    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 rosdistro.py:47(RosDistro)
        1    0.000    0.000    0.000    0.000 rospack.py:102(ManifestManager)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2883(Scrollbar)
        1    0.000    0.000    0.000    0.000 urllib2.py:177(HTTPError)
        1    0.000    0.000    0.000    0.000 server_goal_handle.py:30(<module>)
        1    0.000    0.000    0.000    0.000 packages.py:99(_PackageParser)
        1    0.000    0.000    0.000    0.000 tz.py:674(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 gzip.py:343(_read_eof)
        1    0.000    0.000    0.001    0.001 specifiers.py:214(LegacySpecifier)
        1    0.000    0.000    0.000    0.000 patches.py:4270(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 rrule.py:86(rrulebase)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2828(__str__)
        1    0.000    0.000    0.000    0.000 gzip.py:335(_add_read_data)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:209(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 __init__.py:1152(ResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:914(update)
       35    0.000    0.000    0.000    0.000 minidom.py:823(hasAttributes)
        1    0.000    0.000    0.006    0.006 __init__.py:963(rc_params)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 FileDialog.py:21(FileDialog)
        1    0.000    0.000    0.000    0.000 os_detect.py:487(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:656(Handler)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2474(<genexpr>)
        1    0.000    0.000    0.000    0.000 trirefine.py:51(UniformTriRefiner)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3278(<genexpr>)
        1    0.000    0.000    0.000    0.000 charset.py:156(Charset)
        1    0.000    0.000    0.000    0.000 __init__.py:2693(DistInfoDistribution)
       10    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        1    0.000    0.000    0.000    0.000 transforms.py:1692(Affine2DBase)
        1    0.000    0.000    0.000    0.000 six.py:162(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 _ode.py:1102(lsoda)
        1    0.000    0.000    0.000    0.000 textpath.py:412(TextPath)
        1    0.000    0.000    0.001    0.001 repository_specification.py:39(RepositorySpecification)
        1    0.000    0.000    0.000    0.000 blocking_input.py:352(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:726(createParser)
        1    0.000    0.000    0.000    0.000 collections.py:958(RegularPolyCollection)
        3    0.000    0.000    0.000    0.000 gzip.py:24(read32)
       19    0.000    0.000    0.000    0.000 core.py:303(emit)
        4    0.000    0.000    0.000    0.000 rcsetup.py:228(validate_backend)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1435(leaveWhitespace)
        2    0.000    0.000    0.000    0.000 expatbuilder.py:166(reset)
        1    0.000    0.000    0.000    0.000 ElementTree.py:171(Element)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3031(__init__)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 minicompat.py:75(EmptyNodeList)
        1    0.000    0.000    0.000    0.000 bezier.py:155(BezierSegment)
        1    0.000    0.000    0.000    0.000 axis.py:1647(XAxis)
        2    0.000    0.000    0.000    0.000 {_socket.gethostname}
        1    0.000    0.000    0.000    0.000 constructor.py:15(BaseConstructor)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:297(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 geo.py:337(HammerTransform)
        1    0.000    0.000    0.000    0.000 csc.py:19(csc_matrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:549(InverseJacobian)
        1    0.000    0.000    0.000    0.000 socket.py:239(_fileobject)
        1    0.000    0.000    0.000    0.000 _Clock.py:10(Clock)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 tcpros_base.py:300(shutdown)
        1    0.000    0.000    0.000    0.000 __init__.py:347(Formatter)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6084(MaskedConstant)
        4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 minidom.py:454(NamedNodeMap)
        2    0.000    0.000    0.000    0.000 minidom.py:1361(createDocument)
        1    0.000    0.000    0.000    0.000 handlers.py:89(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:654(ToolZoom)
        1    0.000    0.000    0.000    0.000 collections.py:1211(EventCollection)
        1    0.000    0.000    0.000    0.000 _trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 ticker.py:1322(MaxNLocator)
        1    0.000    0.000    0.000    0.000 patches.py:1453(Arc)
        1    0.000    0.000    0.000    0.000 names.py:65(get_ros_namespace)
        1    0.000    0.000    0.000    0.000 <string>:1(Ttest_relResult)
        1    0.000    0.000    0.000    0.000 font_manager.py:1006(FontManager)
        1    0.000    0.000    0.000    0.000 tcpros.py:52(init_tcpros)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2823(Radiobutton)
        1    0.000    0.000    0.000    0.000 art3d.py:501(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 axis3d.py:54(Axis)
        2    0.000    0.000    0.000    0.000 font_manager.py:983(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2725(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1136(YearLocator)
        2    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 dates.py:917(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 feedparser.py:158(FeedParser)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:732(install)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.000    0.000 image.py:988(FigureImage)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2309(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:636(AxisMenu)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1922(Pack)
        1    0.000    0.000    0.000    0.000 version.py:63(StrictVersion)
